加速度X：	 加速度Y：	 加速度Z：	角速度X：	 角速度Y：	 角速度Z：	 地磁X：	 地磁Y：	 地磁Z：
4.19842	3.49129	-2.53745	-0.886387	0.128099	2.09704	-54.8914	-26.214	38.2406
3.35229	6.28755	-3.90412	0.0623165	0.173947	1.47451	-54.6717	-26.1065	37.8686
3.00474	8.46469	-4.54496	0.97445	0.135021	0.643903	-55.0191	-24.8906	38.6271
2.42988	11.6394	-5.73266	1.44454	-0.012432	-0.117985	-55.1327	-24.7763	38.6292
3.1402433333333333	10.21562	-3.39094	0.4997666666666666	0.08072499999999999	-0.4467733333333333	-54.97353333333334	-25.588166666666666	38.412933333333335
3.8506066666666663	8.791839999999999	-1.04922	-0.4450066666666668	0.17388199999999998	-0.7755616666666666	-54.81436666666666	-26.40003333333333	38.196666666666665
4.560969999999998	7.368060000000002	1.2925	-1.38978	0.267039	-1.10435	-54.6552	-27.2119	37.9804
3.4231199999999995	0.699381	2.68216	-1.52452	0.315751	-1.10346	-54.3101	-27.9929	37.7217
2.62899	-4.2154	3.5195	-1.01667	0.35267600000000005	-1.18764	-54.4204	-28.5309	36.9742
1.39427	-6.34897	2.97291	0.00341971	0.288631	-1.25015	-53.716	-30.332	37.8157
0.0969818	-5.59466	1.63034	1.01834	0.142049	-1.29848	-53.8414	-29.6592	37.3288
0.230094	-4.26436	1.03508	1.81204	-0.0204135	-1.36723	-52.7213	-29.4812	37.5691
0.424077	-1.92052	0.557321	2.33836	-0.0675029	-1.49233	-52.4814	-30.0542	38.5512
0.450972	0.800825	-0.38996	2.53232	-0.170915	-1.6141	-51.5785	-29.8799	39.6597
0.210131	1.9954	-0.589281	2.49871	-0.0901351	-1.7607400000000002	-51.3517	-29.9999	39.7804
0.167204	1.99602	-0.07445800000000001	2.41683	-0.0263476	-1.91002	-51.1291	-29.8974	39.7796
0.7393930000000001	0.968134	0.319325	2.33475	-0.0543936	-1.99007	-50.6901	-28.8194	40.5302
0.258234	4.6082800000000015	-3.65526	2.33517	-0.150722	-2.23989	-49.0808	-30.4496	42.7277
3.339832	1.668	-2.965945	2.145475	0.2630075000000001	-2.466925	-48.85105	-31.0595	42.34795
6.42143	-1.27228	-2.27663	1.95578	0.676737	-2.69396	-48.6213	-31.6694	41.9682
9.76428	0.871344	-18.6019	2.14506	-0.24658	-3.2559	-47.3714	-32.0638	43.4391
23.4775	-7.08132	-18.5886	2.09408	-0.460064	-2.61603	-46.7044	-31.5389	43.6869
19.379	-2.3433	-14.6621	1.6878799999999998	-0.751095	-1.98176	-45.7866	-32.3596	44.9084
14.3458	3.01358	-11.5953	0.932094	-1.17898	-1.97201	-44.773	-32.5105	45.2698
21.4293	4.88661	-2.57292	-0.048749400000000005	-0.924155	-1.66104	-43.1809	-33.8967	45.7371
18.6624	5.98292	3.90099	-0.336287	-0.595835	-1.6343	-42.6085	-34.4748	46.2214
14.6819	6.72765	7.56732	0.21615	-0.300232	-1.55524	-41.9408	-34.706	45.2232
10.5863	11.1401	4.97162	0.804373	-0.159872	-1.22625	-41.7055	-34.7321	46.5826
9.4863	10.7563	0.574353	0.628008	-0.06664880000000001	-0.804399	-40.7991	-35.8573	45.8205
12.8473	10.8573	-4.01466	0.618369	-0.0447274	-0.269345	-40.6857	-35.3244	46.9393
16.6442	12.7778	-5.03993	0.303576	0.0493574	0.291579	-41.2504	-35.0823	46.8227
17.3634	12.7667	-1.89559	-0.214574	0.0979734	0.8586299999999999	-41.4784	-34.5292	47.3256
18.3513	11.2125	0.979856	-0.44157	0.224874	1.36653	-42.2714	-34.0568	47.0895
17.5674	11.4989	0.286879	-0.57198	0.444567	1.83537	-43.9708	-33.645	45.4987
16.4467	10.8456	-1.83913	-0.811747	0.437291	2.36561	-44.4265	-32.9704	45.7572
18.307	9.091	-2.29743	-1.27284	0.416693	2.8147900000000003	-44.7813	-31.8499	45.4007
21.2658	7.80595	-2.36955	-1.6708599999999998	0.44044	3.07628	-45.6965	-31.1413	44.3017
21.3835	3.64624	-2.6595	-2.2103200000000003	0.4578060000000001	3.4027199999999995	-47.4927	-31.6134	43.0736
21.9825	-1.08791	-2.78366	-2.57278	0.423249	3.65116	-48.7515	-30.2341	42.2322
23.5905	-5.73036	-2.32321	-2.72897	0.292678	3.82361	-49.5608	-29.0879	41.137
19.0223	-9.99669	-2.3609	-2.19232	0.111781	4.03759	-51.3636	-28.0398	41.7818
14.4156	-8.19647	-1.23735	-2.0886400000000003	0.34280900000000003	4.029	-52.39100000000001	-27.1114	41.0575
6.38185	2.89905	-4.8628300000000015	-1.45954	0.6567930000000001	3.32858	-53.6563	-25.8292	39.2248
4.08553	23.8562	-9.42835	-0.00179698	0.381513	1.44714	-53.0932	-25.9609	39.3426
9.05025	33.9773	-8.36727	0.486417	0.0886	-0.53391	-53.6598	-25.7155	38.9785
11.2885	30.0651	-4.49196	-0.942337	0.13963	-1.67705	-53.0838	-26.8389	38.9618
11.1849	13.1012	0.663734	-2.185	0.41405	-2.24571	-52.3842	-29.0632	38.4372
10.002	4.22441	2.2121	-1.53401	0.365297	-2.83525	-51.9217	-30.288	38.049
10.0974	-2.72022	0.357163	0.468832	-0.00435336	-3.45025	-51.1076	-32.1968	38.3934
8.40656	-4.84039	-1.5038	1.98203	-0.270731	-3.67406	-50.0719	-33.7857	38.9868
4.84518	-4.93225	-1.75703	2.36064	-0.433587	-3.51389	-47.5857	-34.2284	40.8185
0.933427	-6.3067	0.52332	1.74121	-0.505174	-3.0451200000000003	-47.0143	-35.0207	40.8053
-3.00754	-8.52785	3.0638400000000003	0.508121	-0.39157	-2.373	-45.2004	-36.3028	41.1482
-7.194369999999998	-11.068275	4.2975	-1.2908944999999998	-0.1300135	-1.22990935	-45.358	-37.608	40.14530000000001
-11.3812	-13.6087	5.53116	-3.08991	0.131543	-0.0868187	-45.5156	-38.9132	39.1424
-8.12775	-11.6393	7.47513	-4.31623	0.791924	0.669225	-45.6478	-38.8761	36.6683
-9.09325	-14.5641	3.0853200000000003	-4.00547	0.715546	1.14354	-46.7554	-40.1528	36.0449
-7.56266	-16.9235	2.84261	-3.3028699999999995	0.256679	1.72796	-47.5496	-40.433	34.3155
-4.76547	-13.6704	3.34702	-2.05056	0.0581597	2.14295	-48.6953	-39.0593	33.5968
-1.43541	-7.939210000000001	1.76711	-0.837516	0.035674800000000007	2.05534	-49.2487	-39.4827	33.7206
-1.3979	-5.688	-0.207913	0.1217	-0.0487217	2.08307	-50.1569	-38.7856	33.4879
0.260925	-3.19476	-2.46476	1.20566	-0.216952	1.99218	-51.4211	-36.5349	33.5223
2.52654	-1.16849	-3.27034	1.93125	-0.311975	1.7813	-51.5476	-34.4589	35.4021
3.1134	-0.290894	-3.09466	2.12366	-0.257736	1.72638	-52.4487	-33.9892	35.6621
3.53072	-1.31576	-0.202751	2.1864	-0.102312	1.6579	-52.3601	-31.6904	36.7999
4.18131	-2.73588	1.00918	2.54793	-0.0556485	1.54113	-52.8281	-30.3486	36.6942
5.12819	-3.02288	1.14129	2.70696	-0.0139511	1.28041	-52.7184	-29.2704	38.314
11.972545	29.491609999999998	-9.760805	5.185504999999999	-2.81659055	-2.5705150000000003	-51.3181	-27.8086	40.8556
18.8169	62.0061	-20.6629	7.66405	-5.61923	-6.4214400000000005	-49.9178	-26.3468	43.3972
42.2212	-13.2632	6.138330000000002	-1.3159999999999998	1.04008	-5.59646	-49.2004	-31.5112	39.8704
7.41098	-28.5023	-18.9187	-5.447	0.95069	-0.848659	-49.4026	-33.9114	38.3611
-11.3923	-27.6538	-14.2205	-3.75787	-1.01645	-2.2963400000000003	-49.2684	-35.3535	38.5922
11.3535	-19.4101	-17.9397	0.183335	-1.7266099999999998	-2.60379	-46.6621	-36.9992	39.296
33.2183	7.4120300000000015	7.23964	3.06061	-1.83837	-1.88042	-45.4164	-36.9554	41.0192
24.6203	10.9626	5.7300900000000015	2.09741	-1.22531	-1.80789	-44.5069	-37.1156	42.3716
13.2739	14.7895	7.987789999999999	0.319281	-1.04008	-1.26808	-43.1614	-37.3786	41.9865
24.6297	3.17226	4.92267	-0.374424	-0.7327819999999999	-0.940898	-42.5887	-37.634	43.0931
26.9389	1.7259099999999998	-3.22769	0.306694	-0.3022	-0.8775629999999999	-41.5841	-37.7699	42.3407
21.8745	4.50257	-7.4778600000000015	0.9642	-0.29125100000000004	-0.775687	-42.0213	-38.4196	42.5849
23.4942	12.3709	-5.05987	0.463116	-0.021638900000000003	-0.299471	-42.0127	-38.5416	43.45
17.1723	13.8719	-0.94461	-0.224845	0.265935	0.167756	-41.9087	-38.3165	42.8327
11.6943	10.9836	0.486218	-0.213954	0.4155970000000001	0.781261	-42.2445	-38.4134	42.7106
10.4287	10.5133	-0.383389	-0.121342	0.484988	1.38162	-43.1534	-37.3919	42.9765
10.9482	10.4662	-1.88438	-0.360891	0.4299560000000001	1.92874	-44.6329	-36.1183	42.3833
12.4336	9.34688	-2.23678	-0.7062430000000001	0.45518	2.41253	-44.6318	-36.3358	42.1334
13.8174	7.306	-1.67756	-1.16996	0.466983	2.77378	-45.6578	-35.302	41.7815
15.5726	4.58341	-2.07164	-1.63022	0.492541	2.9988900000000003	-47.7075	-33.6693	40.5779
15.1656	2.3067826	-2.251345	-1.813015	0.4707175	3.0761900000000004	-48.9581	-32.9505	39.60555
14.7586	0.030155200000000007	-2.43105	-1.99581	0.448894	3.15349	-50.2087	-32.2317	38.6332
13.7832	-1.6787299999999998	-2.05713	-2.13885	0.316226	3.18417	-51.2199	-31.7614	39.1416
12.0725	-3.11531	-1.49855	-2.03149	0.20357	3.26138	-52.2354	-31.823	38.159
9.18977	-3.29699	-1.11941	-1.89965	0.0698374	3.20691	-53.3775	-30.7786	37.313
6.920560000000001	-2.39032	-1.38271	-1.60771	0.050869800000000014	3.03104	-54.1968	-28.43	37.0972
5.59579	-0.334615	-2.19959	-1.19277	0.07247039999999999	2.80862	-54.4326	-28.0795	36.2365
4.40629	2.64368	-3.06556	-0.5404359999999999	0.07173589999999999	2.44246	-55.3487	-26.6148	36.3834
3.66918	5.97044	-3.5415400000000004	0.21349	0.151658	1.84493	-56.029	-26.2551	36.0214
3.36256	10.4905	-5.3404099999999985	0.962335	0.0458018	0.974673	-55.4845	-24.8467	36.5271
3.63323	14.2111	-5.53544	1.04327	-0.0596871	0.106596	-56.3811	-24.4923	37.1571
3.85187	16.3612	-3.681880000000001	0.370371	-0.0834452	-0.451541	-55.9325	-24.9396	36.406
5.01666	14.9271	-1.6402	-0.463301	-0.0751852	-0.986956	-55.3606	-25.6248	36.6416
5.20505	7.67013	0.818914	-1.03885	0.0717327	-1.30928	-55.2334	-27.0553	36.0064
4.06507	2.18047	1.6145200000000002	-1.00757	0.0518126	-1.46063	-55.8	-27.0256	35.2687
3.26962	-1.8424	2.07061	-0.569716	0.0369359	-1.60377	-54.9941	-28.2738	35.7439
3.2855800000000004	-3.43011	2.40861	0.0530715	0.0221719	-1.72673	-53.6119	-30.3227	36.8247
2.92537	-2.74953	2.4386	0.663842	0.028479700000000007	-1.82117	-53.5002	-30.4337	36.5751
1.72053	-0.920732	1.57641	1.17931	-0.013887	-1.92262	-53.045	-30.9996	36.4415
1.26613	0.121604	0.60682	1.54316	-0.15626199999999998	-2.0773900000000003	-51.6946	-31.0552	37.0488
1.05682	0.10673	0.850143	1.88298	-0.153004	-2.14973	-52.3505	-31.8141	37.7887
1.0433	-0.361664	1.24524	1.96454	-0.148445	-2.27708	-51.1025	-32.4209	38.6385
0.985905	-0.8750899999999999	1.92828	1.94736	-0.15054	-2.30078	-49.6359	-32.7028	39.3662
1.6505	-0.722639	2.78697	1.7159	-0.00837774	-2.3181700000000003	-49.5116	-33.1582	40.103
1.93859	-0.404191	3.40495	1.32829	0.177782	-2.31666	-48.8306	-33.8423	39.9663
1.11678	3.05583	0.613309	1.04857	0.279077	-2.36371	-48.2705	-33.9691	39.7128
2.56991	0.125394	3.46044	0.932875	0.263762	-2.71392	-47.677	-36.1995	39.9317
3.0559	-9.13752	-1.85508	1.32105	0.560855	-2.30915	-47.4462	-36.326	40.5474
9.15308	-3.2713	-17.1778	2.42392	-0.457907	-3.16971	-45.6462	-36.6148	40.9009
29.6376	-14.7064	-21.4422	3.0578	-0.7304970000000001	-2.4994400000000003	-43.945	-36.5984	43.4865
20.1116	-0.790854	-19.2267	2.97323	-1.3111	-2.02065	-43.0568	-36.0764	43.3611
11.3752	12.9913	-14.9716	1.3202	-1.54582	-1.85548	-42.3645	-36.4561	45.208
19.3801	-6.821439999999999	-3.25086	-2.04834	1.05316	-0.153421	-58.4926	-12.7656	31.977
16.1489	-7.69975	-3.51844	-2.40831	1.00305	-0.048493199999999986	-58.7135	-13.4099	31.2292
14.6333	-8.03233	-3.10067	-2.54071	1.0568	0.114724	-59.2687	-14.4773	29.9846
14.15415	-8.349565	-2.69602	-2.05849	1.2010649999999998	0.1346765	-59.386	-14.62645	29.05565
13.675	-8.6668	-2.29137	-1.57627	1.34533	0.154629	-59.5033	-14.7756	28.1267
12.0419	-9.04843	-4.85446	-0.600386	1.26563	0.00599162	-60.1822	-15.2806	26.3939
10.7235	-7.82708	-7.6968	0.122512	1.08918	-0.227719	-60.7342	-15.5986	26.8902
10.2248	-6.4776	-4.86821	0.0393366	1.18909	-0.631898	-60.7454	-15.1489	26.2761
7.92416	-4.815180000000002	-5.52729	-0.189495	1.6129	-1.09408	-61.0851	-15.4549	25.2854
3.66267	-2.97403	-8.0987	0.00360676	1.71778	-2.04496	-60.3987	-17.0104	24.273000000000003
4.90608	-3.1789400000000003	-8.91438	0.47308038	1.46402	-2.867325	-60.20475	-19.4846	23.131
6.14949	-3.38385	-9.73006	0.942554	1.21026	-3.68969	-60.0108	-21.9588	21.989
13.4315	-1.2011	-7.187639999999999	1.04788	0.971969	-4.37067	-59.0852	-23.5471	22.831
15.9709	-2.5161	-6.939589999999999	0.923669	1.00324	-4.65351	-58.3875	-25.9839	21.6853
14.5764	-5.31356	-6.13616	0.344848	0.906936	-4.2998699999999985	-57.567	-28.7656	21.2775
15.8284	-6.05283	-4.8539400000000015	-0.145425	0.641139	-4.13666	-56.5351	-30.7794	20.6287
17.8589	-6.9893	-4.1806199999999984	-0.6078140000000001	0.669661	-4.08483	-54.8245	-33.0426	20.343
19.7375	-7.88093	-3.9153	-0.898266	0.7377779999999999	-3.9408	-53.3519	-34.5203	19.6963
21.8714	-7.2904300000000015	-3.79232	-1.51043	0.754303	-3.70199	-52.9859	-37.0606	18.9236
24.8751	-8.15202	-3.91144	-1.68955	0.8794799999999999	-3.40746	-51.1604	-39.8712	18.0122
24.1683	-8.72711	-4.05719	-1.31992	1.10184	-3.27128	-50.1467	-41.4236	15.8831
18.0708	-7.23077	-3.78746	-0.618803	1.00189	-3.34993	-48.6703	-42.4764	16.4787
14.7369	-5.40123	-3.65455	-0.120433	0.519907	-3.00969	-47.4223	-44.2691	15.2116
15.640999999999998	-3.7971	-3.10451	-0.131338	0.31466	-2.44762	-47.0569	-45.5148	16.6807
15.4043	-2.26859	-2.33628	0.0430185	0.30386	-1.85331	-45.9318	-46.7467	15.0492
12.9849	-0.6208640000000001	-2.63143	0.423122	0.453708	-1.13406	-45.4828	-46.8712	14.9204
9.64816	-0.07768489999999999	-3.09978	0.548458	0.434983	-0.32096	-45.3692	-46.7697	15.2919
5.56209	0.753206	-3.15643	0.7645930000000001	0.291291	0.577859	-45.4839	-46.438	15.5439
1.92605	1.3874	-3.35105	1.25495	0.00536188	1.55011	-46.5151	-44.9645	15.3205
0.229059	1.1452	-3.2050400000000003	1.77215	-0.261888	2.46353	-48.1966	-44.151	16.7045
0.484081	1.00904	-3.2816300000000003	2.06161	-0.532208	3.31961	-49.3352	-42.0345	18.2218
1.48919	1.28108	-3.63596	2.34983	-0.756054	4.1146699999999985	-50.8054	-40.2373	19.7383
2.25362	1.7647099999999998	-4.08049	2.43078	-0.899617	4.81541	-52.9746	-36.5402	21.2808
3.03307	2.47519	-4.54097	2.35622	-1.00285	5.500369999999998	-55.0301	-33.1732	22.4476
3.95004	3.60986	-4.47382	2.03619	-1.11961	6.01125	-56.7499	-29.4936	24.11
4.34138	3.64041	-4.29437	1.6508900000000002	-1.08341	6.4068	-58.7074	-25.6758	24.2905
5.04929	2.90006	-3.79629	1.13308	-1.17913	6.93075	-58.8591	-22.1567	25.5671
7.13945	0.708192	-3.14953	1.10666	-1.38962	7.19969	-60.3715	-17.4867	26.8671
7.62175	2.3875	-2.88506	0.884443	-1.39357	7.578760000000001	-60.8922	-12.3924	26.8019
7.48441	2.59857	-3.41474	0.55516	-1.62986	7.69935	-61.4004	-6.995239999999999	28.8441
9.42432	1.43508	-2.84616	0.401588	-1.92025	7.9034	-62.0108	-2.5807900000000004	30.3815
12.2489	2.26764	-2.8033	0.394566	-2.23841	8.12648	-60.3947	2.31991	30.9156
15.345	3.56941	-2.53636	0.386876	-2.45246	8.143360000000001	-59.3387	7.34737	31.7033
18.3662	3.64619	-2.14401	0.612308	-2.45428	8.050189999999999	-57.4807	11.8875	33.8408
21.0865	6.1123400000000006	-2.01504	1.17801	-2.56714	7.8403	-55.0742	16.6436	34.8621
23.9724	11.316	-1.98656	1.95356	-2.6713400000000003	7.33957	-52.7708	21.173	36.6244
26.488000000000003	17.6101	-0.779086	2.68321	-2.56964	6.6516	-50.7998	24.7375	37.1414
30.5849	27.4597	1.15018	2.6056	-2.28099	5.78759	-48.6149	29.1737	37.9136
29.3269	37.5481	1.36657	1.82551	-1.60679	4.8906800000000015	-45.738	31.7216	37.7934
19.5418	42.1268	-0.276195	0.58787	-1.03546	3.94041	-44.9738	33.0217	37.5535
13.4138	41.4149	0.0462127	-0.718194	-0.611971	2.78061	-43.0866	34.9264	38.6724
9.60983	37.4702	3.13642	-1.56437	-0.238452	1.53332	-42.9562	34.2453	39.7781
6.45743	32.0452	7.680910000000001	-1.30833	-0.193135	0.332327	-42.3977	34.2289	39.5258
5.02632	34.9973	10.1309	-0.7009920000000001	0.0352098	-0.747074	-43.0616	33.6991	39.6493
3.74923	32.6074	10.2513	-0.75512	0.240823	-1.40935	-43.7175	32.9402	40.3893
5.222169999999998	26.7702	10.8374	-0.8961540000000001	0.43468	-2.23424	-44.5933	31.5353	40.5052
3.4524	19.8867	-2.45001	-0.136271	0.182899	-2.96956	-45.6961	29.7118	39.5046
11.19	-4.30106	-18.5777	0.273708	-0.699562	-3.67312	-46.7953	28.5289	40.1198
51.9058	-22.8642	-5.20337	-2.60378	-0.0106379	-2.39337	-47.4306	26.6581	41.4666
60.1319	17.1816	1.38955	0.26251	0.328387	-6.25596	-48.9716	23.9707	40.2128
41.0707	16.5676	34.4875	1.26954	1.59131	-9.61692	-52.1571	18.6937	38.9448
-4.74456	-6.51071	7.879580000000002	1.35418	0.924279	-6.580710000000002	-53.5858	16.7567	39.0596
-14.5311	17.6955	-9.94533	0.561319	-0.929561	-5.89594	-54.1061	13.6912	38.6598
-10.7742	16.9904	-5.96731	1.6447900000000002	-0.223689	-5.86757	-55.4071	10.6466	38.7617
-11.1857	20.0373	-0.374901	-0.3133	-0.305421	-4.50991	-55.3764	8.87076	39.4852
8.81772	14.1051	5.74338	-0.735258	-0.229021	-3.98331	-55.5716	6.45889	38.8422
25.5811	10.3791	-1.59858	-0.823282	-0.127182	-3.45559	-55.9718	3.59188	39.8051
22.1496	5.8197800000000015	-6.43923	-1.15685	0.143902	-3.3909	-56.1778	1.95256	39.1704
5.23986	7.239219999999999	-5.2339699999999985	-0.995101	0.225219	-3.16442	-56.1507	-0.679636	37.9043
5.63551	10.3153	-0.6145930000000001	-0.746578	0.08989130000000001	-2.63962	-56.0212	-1.5748	38.5126
12.4663	10.3761	-1.66513	-0.890165	0.217465	-2.1669400000000003	-56.4434	-3.43525	38.4962
13.4222	12.2909	-6.7618	-1.09435	0.4638140000000001	-1.87134	-56.5281	-5.52494	38.2271
11.4741	8.3295	-5.33113	-1.34981	0.615019	-1.45861	-56.851000000000006	-6.613460000000001	37.9705
15.1577	10.6452	-4.72247	-1.2245	0.737273	-1.03569	-56.7418	-6.8281800000000015	37.2247
16.6483	10.4953	-3.9126	-1.34018	1.00581	-0.725474	-56.6099	-8.58969	36.5859
18.58	8.970839999999997	-1.66281	-1.38371	1.15391	-0.347661	-57.1806	-8.337639999999999	35.7268
25.5842	6.99229	-0.634182	-1.25609	1.2564	-0.0816841	-58.3022	-8.40526	35.4877
26.8073	3.632530000000001	-2.4915	-1.40743	1.48229	-0.129591	-58.7405	-10.0234	33.8649
26.3933	-0.438319	-4.23189	-1.49635	1.49419	-0.0785109	-58.9617	-10.0205	34.2381
25.5804	-5.62645	-4.28656	-1.61876	1.36801	-0.0548087	-59.749	-11.0667	32.0054
23.4158	-8.4706	-4.4172699999999985	-1.73368	1.24388	-0.112992	-58.853	-11.5281	31.1267
20.7574	-9.43895	-4.21841	-1.80349	1.08559	-0.10442	-59.8696	-11.1566	30.7676
16.4761	-10.3927	-4.11692	-2.04448	0.970637	0.0317219	-59.9769	-11.9152	30.0177
14.1806	-9.31855	-3.5027800000000004	-2.25634	1.02105	0.152949	-60.5326	-12.8739	28.898000000000003
13.3161	-9.21088	-1.87906	-2.22033	1.04749	0.232065	-59.6365	-13.3353	28.0193
11.997	-8.242389999999999	-1.2395	-1.7991700000000002	1.11031	0.222735	-60.8599	-14.0628	27.8978
11.3272	-6.92939	-3.46504	-1.21329	1.03502	0.0912303	-60.9831	-14.0406	26.5375
11.0958	-6.17505	-4.97976	-0.538587	0.986535	-0.25878	-61.6558	-14.017	26.5432
10.3931	-5.508769999999998	-4.22141	-0.597596	1.27564	-0.5996779999999999	-60.9966	-13.9104	25.0536
6.80984	-3.60631	-6.25175	-0.364441	1.64061	-1.20771	-61.9838	-15.8515	24.2983
2.56294	-3.36841	-8.81808	0.158261	1.62099	-2.27942	-62.5386	-16.5961	23.676
2.60988	-4.30552	-8.30072	0.967988	1.38929	-3.37521	-61.2879	-18.7165	22.1578
9.05035	-1.4576	-5.87705	1.6489	1.20601	-4.19359	-60.5838	-20.8404	22.377
14.6511	-0.776536	-6.54466	1.75957	1.0342	-4.94169	-59.7649	-23.5118	21.9704
14.4408	-4.6936300000000015	-6.27365	1.20839	1.02221	-4.80304	-58.8471	-25.7341	20.7015
17.2213	-6.34109	-5.82906	0.580288	0.672445	-4.52675	-57.7852	-28.7677	22.022
22.0893	-7.458939999999999	-5.57889	-0.026211400000000003	0.6030939999999999	-4.31867	-56.6431	-31.2136	20.3774
23.6379	-8.15391	-5.22163	-0.7461840000000001	0.802397	-4.20841	-55.8432	-32.4519	20.1101
22.9465	-9.56068	-5.213430000000002	-1.38417	0.987454	-4.16345	-54.1219	-36.2419	18.4465
24.7979	-10.6632	-4.25107	-1.69748	1.07563	-3.90035	-52.9864	-37.1676	18.6749
26.3298	-10.6176	-4.33502	-1.42779	1.3314	-3.6428	-52.0745	-39.3799	16.6634
20.6831	-8.652280000000001	-4.06919	-0.727861	1.24845	-3.73075	-50.5909	-42.0617	15.2611
16.3866	-6.95943	-4.2183	-0.307512	0.749909	-3.37747	-49.6717	-43.9629	14.7381
16.779	-5.11371	-3.90849	-0.353446	0.330493	-2.82302	-47.9899	-44.2378	14.3501
16.2878	-3.04051	-2.94389	-0.29345	0.3212	-2.31249	-46.2686	-46.8419	14.8034
13.8706	-0.802337	-2.77177	-0.191928	0.393822	-1.61519	-47.3953	-46.6855	14.3192
10.6992	0.557588	-3.2739	-0.226831	0.366941	-0.737989	-45.938	-47.2753	13.3107
6.6296	0.995697	-2.95098	-0.270922	0.236765	0.172876	-45.264	-46.9778	14.050999999999998
2.19793	0.8434459999999999	-2.95723	-0.0741836	0.036483	1.17824	-46.6174	-46.9173	13.0725
-1.01546	0.17769400000000002	-2.57477	0.452461	-0.292316	2.21006	-48.5512	-44.8637	13.1103
-1.76605	-0.472639	-2.40221	1.03021	-0.716159	3.12059	-49.6763	-43.8475	14.3681
-0.550092	-0.744846	-2.58941	1.55905	-1.11505	3.928830000000001	-50.824	-41.2846	15.5188
1.08441	-0.306757	-3.32599	1.93535	-1.4021	4.65972	-52.9751	-39.019	16.7984
2.29887	0.388513	-3.94009	2.06405	-1.59841	5.37349	-54.7942	-35.8955	19.0746
3.5000400000000003	1.19016	-4.14581	1.99854	-1.62418	5.96939	-56.5052	-32.9851	20.4812
4.8213300000000014	1.82545	-4.35162	1.7401	-1.73193	6.46634	-58.2506	-27.7537	21.6653
5.91961	1.49346	-3.9326	1.56194	-1.82279	6.84392	-59.4002	-24.4331	23.9381
6.613739999999999	0.254385	-3.09987	1.53644	-1.88036	7.20016	-60.8091	-19.645	24.372
8.23819	-0.00175491	-2.59307	1.52975	-1.98532	7.521339999999999	-61.7579	-15.2155	25.6648
9.86089	-0.21304	-2.5102	1.60977	-2.05752	7.7107199999999985	-61.9176	-10.2815	28.4419
11.108	0.709854	-2.5198	1.5446	-2.1321	8.08954	-62.1072	-4.3277800000000015	29.2496
12.6996	2.10138	-2.79002	1.35395	-2.3338	8.32977	-61.9404	0.179393	30.039
15.7187	3.34208	-2.97654	1.13895	-2.51614	8.4811	-60.2181	6.05618	31.5729
19.9275	5.18887	-2.49024	0.972582	-2.44939	8.5388	-58.2511	10.8131	33.7118
22.5284	8.2148	-2.21108	1.25032	-2.42281	8.25146	-56.0869	17.0085	34.998000000000005
24.6916	13.2968	-2.58703	1.89126	-2.37508	7.82428	-54.3431	20.5859	35.1457
26.8741	19.5749	-1.98314	2.3795	-2.32316	7.285660000000001	-51.6133	26.5376	36.6722
30.2788	28.6528	-0.289877	2.3657	-2.11718	6.42735	-48.9793	30.6335	36.9419
30.8092	40.3449	0.00266659	1.65662	-1.6447	5.52165	-46.5382	32.6371	37.4384
20.8501	45.6362	-0.203622	0.430689	-1.1266	4.5008	-44.4425	34.8832	37.1977
13.3578	43.7603	0.871402	-0.8229120000000001	-0.628574	3.2733	-43.551	35.9387	38.4394
10.9255	37.9268	5.20149	-1.2796299999999998	-0.481349	1.64837	-42.0987	36.3273	38.5555
7.81772	38.6721	9.2113	-1.31396	-0.0499847	0.326565	-43.1088	36.3644	38.4404
4.04179	37.7667	11.6105	-1.34699	0.11153	-0.501496	-43.0899	35.5786	39.422
4.13008	33.3652	11.4728	-1.1089	0.236871	-1.44104	-43.8593	34.5026	39.4169
5.36001	27.4516	11.4248	-0.8577600000000001	0.4691	-2.30156	-44.7316	33.1998	40.1528
5.9355	20.2302	5.81466	-0.24634	0.617154	-3.14223	-46.1683	31.276	39.2775
0.309291	-2.61541	-23.3989	1.50954	-0.501308	-3.64359	-47.3885	30.112	38.78
28.2806	-42.7174	-20.6941	-0.692349	-1.21475	-2.08375	-47.3609	28.5569	39.5059
61.8773	4.3686300000000005	-0.667157	-0.8961399999999999	0.32806	-3.94936	-49.2569	27.6373	39.0164
44.5982	43.4291	21.0937	1.66237	0.938501	-9.9757	-52.1031	22.3435	38.1168
16.2139	4.38633	22.1268	1.29164	0.727299	-8.009319999999999	-53.519	18.6605	36.7275
-14.6922	8.76745	-1.09192	-0.905667	-0.0234473	-5.64947	-55.1464	15.6112	38.0699
-9.53482	18.3042	-7.854889999999998	0.879555	-0.485193	-6.5424	-55.4315	11.5494	37.2862
-12.0963	18.8395	-2.51541	0.129775	0.0193197	-4.85309	-56.5178	9.59062	38.1407
5.04841	15.9951	5.9238	-0.385475	-0.219793	-4.49591	-57.1518	6.85513	38.1167
19.8719	13.1194	1.64673	-1.03645	-0.134802	-3.722480000000001	-57.1261	5.0876199999999985	38.2214
23.4077	7.30549	-3.84743	-1.24094	-0.064593	-3.3403	-56.6324	2.19404	38.8054
9.65217	6.49789	-6.20854	-1.23112	0.0944222	-3.1899	-57.3866	-0.308488	38.166
